location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Israel,2021-10-18,70,79,90.2,88.2,82.0
Israel,2021-10-18,80,89,90.1,87.8,79.1
Israel,2021-10-18,90,99,83.4,80.3,69.9
Israel,2021-10-19,12,15,56.0,44.7,0.1
Israel,2021-10-19,16,19,86.1,74.4,30.3
Israel,2021-10-19,20,29,82.9,74.1,44.7
Israel,2021-10-19,30,39,86.9,79.7,50.6
Israel,2021-10-19,40,49,89.0,82.7,59.9
Israel,2021-10-19,5,11,,,
Israel,2021-10-19,50,59,89.9,84.6,67.3
Israel,2021-10-19,60,69,91.9,88.3,76.0
Israel,2021-10-19,70,79,90.2,88.2,82.0
Israel,2021-10-19,80,89,90.1,87.8,79.1
Israel,2021-10-19,90,99,83.4,80.3,70.0
Israel,2021-10-20,12,15,56.0,44.7,0.1
Israel,2021-10-20,16,19,86.1,74.4,30.5
Israel,2021-10-20,20,29,82.9,74.2,44.9
Israel,2021-10-20,30,39,86.9,79.7,50.7
Israel,2021-10-20,40,49,89.0,82.7,60.0
Israel,2021-10-20,5,11,,,
Israel,2021-10-20,50,59,89.9,84.6,67.4
Israel,2021-10-20,60,69,91.9,88.4,76.0
Israel,2021-10-20,70,79,90.2,88.2,82.1
Israel,2021-10-20,80,89,90.1,87.8,79.2
Israel,2021-10-20,90,99,83.4,80.3,70.1
Israel,2021-10-21,12,15,56.1,45.0,0.1
Israel,2021-10-21,16,19,86.2,74.5,30.7
Israel,2021-10-21,20,29,83.0,74.2,45.2
Israel,2021-10-21,30,39,87.0,79.7,51.0
Israel,2021-10-21,40,49,89.0,82.7,60.2
Israel,2021-10-21,5,11,,,
Israel,2021-10-21,50,59,89.9,84.7,67.6
Israel,2021-10-21,60,69,92.0,88.4,76.1
Israel,2021-10-21,70,79,90.3,88.2,82.2
Israel,2021-10-21,80,89,90.2,87.8,79.3
Israel,2021-10-21,90,99,83.4,80.3,70.3
Israel,2021-10-22,12,15,56.1,45.1,0.1
Israel,2021-10-22,16,19,86.2,74.6,30.8
Israel,2021-10-22,20,29,83.0,74.2,45.4
Israel,2021-10-22,30,39,87.0,79.8,51.1
Israel,2021-10-22,40,49,89.0,82.7,60.3
Israel,2021-10-22,5,11,,,
Israel,2021-10-22,50,59,90.0,84.7,67.6
Israel,2021-10-22,60,69,92.0,88.4,76.1
Israel,2021-10-22,70,79,90.3,88.2,82.2
Israel,2021-10-22,80,89,90.2,87.8,79.3
Israel,2021-10-22,90,99,83.4,80.3,70.3
Israel,2021-10-23,12,15,56.1,45.2,0.1
Israel,2021-10-23,16,19,86.3,74.6,30.9
Israel,2021-10-23,20,29,83.0,74.2,45.5
Israel,2021-10-23,30,39,87.0,79.8,51.2
Israel,2021-10-23,40,49,89.0,82.7,60.4
Israel,2021-10-23,5,11,,,
Israel,2021-10-23,50,59,90.0,84.7,67.7
Israel,2021-10-23,60,69,92.0,88.4,76.2
Israel,2021-10-23,70,79,90.3,88.2,82.2
Israel,2021-10-23,80,89,90.2,87.8,79.3
Israel,2021-10-23,90,99,83.4,80.3,70.3
Israel,2021-10-24,12,15,56.2,45.3,0.1
Israel,2021-10-24,16,19,86.3,74.7,31.1
Israel,2021-10-24,20,29,83.1,74.3,45.6
Israel,2021-10-24,30,39,87.0,79.8,51.4
Israel,2021-10-24,40,49,89.1,82.7,60.5
Israel,2021-10-24,5,11,,,
Israel,2021-10-24,50,59,90.0,84.7,67.8
Israel,2021-10-24,60,69,92.0,88.4,76.2
Israel,2021-10-24,70,79,90.3,88.2,82.2
Israel,2021-10-24,80,89,90.2,87.8,79.4
Israel,2021-10-24,90,99,83.4,80.3,70.4
Israel,2021-10-25,12,15,56.2,45.3,0.1
Israel,2021-10-25,16,19,86.3,74.7,31.1
Israel,2021-10-25,20,29,83.1,74.3,45.7
Israel,2021-10-25,30,39,87.1,79.8,51.4
Israel,2021-10-25,40,49,89.1,82.7,60.5
Israel,2021-10-25,5,11,,,
Israel,2021-10-25,50,59,90.0,84.7,67.8
Israel,2021-10-25,60,69,92.0,88.4,76.2
Israel,2021-10-25,70,79,90.3,88.2,82.3
Israel,2021-10-25,80,89,90.2,87.8,79.4
Israel,2021-10-25,90,99,83.4,80.3,70.4
Israel,2021-10-26,12,15,56.4,45.6,0.1
Israel,2021-10-26,16,19,86.4,74.8,31.4
Israel,2021-10-26,20,29,83.2,74.3,46.0
Israel,2021-10-26,30,39,87.1,79.8,51.7
Israel,2021-10-26,40,49,89.1,82.8,60.7
Israel,2021-10-26,5,11,,,
Israel,2021-10-26,50,59,90.0,84.7,67.9
Israel,2021-10-26,60,69,92.0,88.4,76.3
Israel,2021-10-26,70,79,90.3,88.2,82.4
Israel,2021-10-26,80,89,90.2,87.8,79.5
Israel,2021-10-26,90,99,83.4,80.3,70.5
Israel,2021-10-27,12,15,56.4,45.7,0.1
Israel,2021-10-27,16,19,86.5,74.9,31.5
Israel,2021-10-27,20,29,83.2,74.3,46.1
Israel,2021-10-27,30,39,87.1,79.8,51.7
Israel,2021-10-27,40,49,89.1,82.8,60.7
Israel,2021-10-27,5,11,,,
Israel,2021-10-27,50,59,90.0,84.7,68.0
Israel,2021-10-27,60,69,92.0,88.4,76.4
Israel,2021-10-27,70,79,90.3,88.2,82.4
Israel,2021-10-27,80,89,90.2,87.8,79.5
Israel,2021-10-27,90,99,83.5,80.4,70.5
Israel,2021-10-28,12,15,56.5,45.8,0.1
Israel,2021-10-28,16,19,86.5,74.9,31.7
Israel,2021-10-28,20,29,83.2,74.3,46.3
Israel,2021-10-28,30,39,87.1,79.9,51.9
Israel,2021-10-28,40,49,89.1,82.8,60.9
Israel,2021-10-28,5,11,,,
Israel,2021-10-28,50,59,90.0,84.7,68.1
Israel,2021-10-28,60,69,92.0,88.4,76.4
Israel,2021-10-28,70,79,90.3,88.3,82.4
Israel,2021-10-28,80,89,90.2,87.8,79.6
Israel,2021-10-28,90,99,83.5,80.4,70.6
Israel,2021-10-29,12,15,56.5,45.9,0.1
Israel,2021-10-29,16,19,86.6,75.0,31.8
Israel,2021-10-29,20,29,83.3,74.4,46.5
Israel,2021-10-29,30,39,87.2,79.9,52.1
Israel,2021-10-29,40,49,89.2,82.8,61.0
Israel,2021-10-29,5,11,,,
Israel,2021-10-29,50,59,90.1,84.8,68.2
Israel,2021-10-29,60,69,92.0,88.5,76.5
Israel,2021-10-29,70,79,90.3,88.3,82.5
Israel,2021-10-29,80,89,90.2,87.9,79.6
Israel,2021-10-29,90,99,83.5,80.4,70.7
Israel,2021-10-30,12,15,56.6,45.9,0.1
Israel,2021-10-30,16,19,86.6,75.0,31.8
Israel,2021-10-30,20,29,83.3,74.4,46.5
Israel,2021-10-30,30,39,87.2,79.9,52.1
Israel,2021-10-30,40,49,89.2,82.8,61.0
Israel,2021-10-30,5,11,,,
Israel,2021-10-30,50,59,90.1,84.8,68.2
Israel,2021-10-30,60,69,92.0,88.5,76.5
Israel,2021-10-30,70,79,90.3,88.3,82.5
Israel,2021-10-30,80,89,90.2,87.9,79.6
Israel,2021-10-30,90,99,83.5,80.4,70.7
Israel,2021-10-31,12,15,56.6,46.0,0.1
Israel,2021-10-31,16,19,86.7,75.1,32.0
Israel,2021-10-31,20,29,83.4,74.5,46.7
Israel,2021-10-31,30,39,87.3,80.0,52.2
Israel,2021-10-31,40,49,89.2,82.9,61.1
Israel,2021-10-31,5,11,,,
Israel,2021-10-31,50,59,90.1,84.8,68.2
Israel,2021-10-31,60,69,92.1,88.5,76.5
Israel,2021-10-31,70,79,90.3,88.3,82.5
Israel,2021-10-31,80,89,90.2,87.9,79.7
Israel,2021-10-31,90,99,83.5,80.4,70.7
Israel,2021-11-01,12,15,56.7,46.2,0.1
Israel,2021-11-01,16,19,86.7,75.2,32.2
Israel,2021-11-01,20,29,83.5,74.5,46.9
Israel,2021-11-01,30,39,87.3,80.0,52.4
Israel,2021-11-01,40,49,89.3,82.9,61.2
Israel,2021-11-01,5,11,,,
Israel,2021-11-01,50,59,90.2,84.8,68.3
Israel,2021-11-01,60,69,92.1,88.5,76.6
Israel,2021-11-01,70,79,90.3,88.3,82.6
Israel,2021-11-01,80,89,90.3,87.9,79.7
Israel,2021-11-01,90,99,83.5,80.4,70.7
Israel,2021-11-02,12,15,56.7,46.2,0.1
Israel,2021-11-02,16,19,86.8,75.2,32.4
Israel,2021-11-02,20,29,83.5,74.6,47.1
Israel,2021-11-02,30,39,87.4,80.0,52.6
Israel,2021-11-02,40,49,89.3,82.9,61.3
Israel,2021-11-02,5,11,,,
Israel,2021-11-02,50,59,90.2,84.8,68.4
Israel,2021-11-02,60,69,92.1,88.5,76.6
Israel,2021-11-02,70,79,90.4,88.3,82.6
Israel,2021-11-02,80,89,90.3,87.9,79.8
Israel,2021-11-02,90,99,83.5,80.4,70.8
Israel,2021-11-03,12,15,56.8,46.3,0.1
Israel,2021-11-03,16,19,86.8,75.3,32.5
Israel,2021-11-03,20,29,83.6,74.6,47.2
Israel,2021-11-03,30,39,87.4,80.0,52.7
Israel,2021-11-03,40,49,89.3,82.9,61.4
Israel,2021-11-03,5,11,,,
Israel,2021-11-03,50,59,90.2,84.8,68.5
Israel,2021-11-03,60,69,92.1,88.5,76.7
Israel,2021-11-03,70,79,90.4,88.3,82.6
Israel,2021-11-03,80,89,90.3,87.9,79.8
Israel,2021-11-03,90,99,83.5,80.5,70.9
Israel,2021-11-04,12,15,56.8,46.4,0.1
Israel,2021-11-04,16,19,86.9,75.3,32.5
Israel,2021-11-04,20,29,83.6,74.6,47.3
Israel,2021-11-04,30,39,87.4,80.1,52.7
Israel,2021-11-04,40,49,89.3,82.9,61.4
Israel,2021-11-04,5,11,,,
Israel,2021-11-04,50,59,90.2,84.9,68.5
Israel,2021-11-04,60,69,92.1,88.5,76.7
Israel,2021-11-04,70,79,90.4,88.3,82.7
Israel,2021-11-04,80,89,90.3,87.9,79.8
Israel,2021-11-04,90,99,83.5,80.5,70.9
Israel,2021-11-05,12,15,56.8,46.4,0.1
Israel,2021-11-05,16,19,86.9,75.3,32.5
Israel,2021-11-05,20,29,83.6,74.6,47.3
Israel,2021-11-05,30,39,87.4,80.1,52.7
Israel,2021-11-05,40,49,89.3,82.9,61.4
Israel,2021-11-05,5,11,,,
Israel,2021-11-05,50,59,90.2,84.9,68.5
Israel,2021-11-05,60,69,92.1,88.5,76.7
Israel,2021-11-05,70,79,90.4,88.3,82.7
Israel,2021-11-05,80,89,90.3,87.9,79.8
Israel,2021-11-05,90,99,83.5,80.5,70.9
Israel,2021-11-06,12,15,56.8,46.4,0.1
Israel,2021-11-06,16,19,86.9,75.3,32.5
Israel,2021-11-06,20,29,83.6,74.6,47.3
Israel,2021-11-06,30,39,87.4,80.1,52.7
Israel,2021-11-06,40,49,89.3,82.9,61.4
Israel,2021-11-06,5,11,,,
Israel,2021-11-06,50,59,90.2,84.9,68.5
Israel,2021-11-06,60,69,92.1,88.5,76.7
Israel,2021-11-06,70,79,90.4,88.3,82.7
Israel,2021-11-06,80,89,90.3,87.9,79.8
Israel,2021-11-06,90,99,83.5,80.5,70.9
Israel,2021-11-07,12,15,56.9,46.6,0.1
Israel,2021-11-07,16,19,87.0,75.4,32.8
Israel,2021-11-07,20,29,83.7,74.7,47.6
Israel,2021-11-07,30,39,87.5,80.1,53.0
Israel,2021-11-07,40,49,89.4,83.0,61.6
Israel,2021-11-07,5,11,,,
Israel,2021-11-07,50,59,90.2,84.9,68.7
Israel,2021-11-07,60,69,92.1,88.6,76.8
Israel,2021-11-07,70,79,90.4,88.3,82.7
Israel,2021-11-07,80,89,90.3,87.9,79.9
Israel,2021-11-07,90,99,83.6,80.5,71.0
Israel,2021-11-08,12,15,57.0,46.7,0.1
Israel,2021-11-08,16,19,87.0,75.5,33.0
Israel,2021-11-08,20,29,83.7,74.7,47.8
Israel,2021-11-08,30,39,87.5,80.1,53.1
Israel,2021-11-08,40,49,89.4,83.0,61.7
Israel,2021-11-08,5,11,,,
Israel,2021-11-08,50,59,90.2,84.9,68.7
Israel,2021-11-08,60,69,92.1,88.6,76.8
Israel,2021-11-08,70,79,90.4,88.4,82.8
Israel,2021-11-08,80,89,90.3,88.0,79.9
Israel,2021-11-08,90,99,83.6,80.5,71.0
Israel,2021-11-09,12,15,57.0,46.7,0.1
Israel,2021-11-09,16,19,87.0,75.5,33.0
Israel,2021-11-09,20,29,83.7,74.7,47.8
Israel,2021-11-09,30,39,87.5,80.2,53.2
Israel,2021-11-09,40,49,89.4,83.0,61.8
Israel,2021-11-09,5,11,,,
Israel,2021-11-09,50,59,90.2,84.9,68.8
Israel,2021-11-09,60,69,92.1,88.6,76.9
Israel,2021-11-09,70,79,90.4,88.4,82.8
Israel,2021-11-09,80,89,90.3,88.0,80.0
Israel,2021-11-09,90,99,83.6,80.5,71.1
Israel,2021-11-10,12,15,57.0,46.7,0.1
Israel,2021-11-10,16,19,87.1,75.6,33.2
Israel,2021-11-10,20,29,83.8,74.8,47.9
Israel,2021-11-10,30,39,87.5,80.2,53.3
Israel,2021-11-10,40,49,89.4,83.0,61.8
Israel,2021-11-10,5,11,,,
Israel,2021-11-10,50,59,90.3,84.9,68.8
Israel,2021-11-10,60,69,92.2,88.6,76.9
Israel,2021-11-10,70,79,90.4,88.4,82.8
Israel,2021-11-10,80,89,90.3,88.0,80.0
Israel,2021-11-10,90,99,83.6,80.5,71.1
Israel,2021-11-11,12,15,57.1,46.8,0.1
Israel,2021-11-11,16,19,87.1,75.6,33.3
Israel,2021-11-11,20,29,83.8,74.8,48.1
Israel,2021-11-11,30,39,87.6,80.2,53.5
Israel,2021-11-11,40,49,89.4,83.1,61.9
Israel,2021-11-11,5,11,,,
Israel,2021-11-11,50,59,90.3,85.0,68.9
Israel,2021-11-11,60,69,92.2,88.6,76.9
Israel,2021-11-11,70,79,90.4,88.4,82.8
Israel,2021-11-11,80,89,90.3,88.0,80.0
Israel,2021-11-11,90,99,83.6,80.5,71.2
Israel,2021-11-12,12,15,57.1,46.9,0.1
Israel,2021-11-12,16,19,87.1,75.6,33.4
Israel,2021-11-12,20,29,83.8,74.8,48.2
Israel,2021-11-12,30,39,87.6,80.2,53.5
Israel,2021-11-12,40,49,89.4,83.1,62.0
Israel,2021-11-12,5,11,,,
Israel,2021-11-12,50,59,90.3,85.0,68.9
Israel,2021-11-12,60,69,92.2,88.6,76.9
Israel,2021-11-12,70,79,90.4,88.4,82.9
Israel,2021-11-12,80,89,90.3,88.0,80.0
Israel,2021-11-12,90,99,83.6,80.5,71.2
Israel,2021-11-13,12,15,57.1,46.9,0.1
Israel,2021-11-13,16,19,87.2,75.7,33.4
Israel,2021-11-13,20,29,83.8,74.8,48.2
Israel,2021-11-13,30,39,87.6,80.2,53.5
Israel,2021-11-13,40,49,89.4,83.1,62.0
Israel,2021-11-13,5,11,,,
Israel,2021-11-13,50,59,90.3,85.0,68.9
Israel,2021-11-13,60,69,92.2,88.6,77.0
Israel,2021-11-13,70,79,90.4,88.4,82.9
Israel,2021-11-13,80,89,90.3,88.0,80.0
Israel,2021-11-13,90,99,83.6,80.5,71.2
Israel,2021-11-14,12,15,57.2,47.0,0.1
Israel,2021-11-14,16,19,87.2,75.7,33.5
Israel,2021-11-14,20,29,83.9,74.8,48.3
Israel,2021-11-14,30,39,87.6,80.2,53.6
Israel,2021-11-14,40,49,89.5,83.1,62.0
Israel,2021-11-14,5,11,,,
Israel,2021-11-14,50,59,90.3,85.0,69.0
Israel,2021-11-14,60,69,92.2,88.6,77.0
Israel,2021-11-14,70,79,90.4,88.4,82.9
Israel,2021-11-14,80,89,90.3,88.0,80.1
Israel,2021-11-14,90,99,83.6,80.5,71.2
Israel,2021-11-15,12,15,57.2,47.0,0.1
Israel,2021-11-15,16,19,87.2,75.7,33.6
Israel,2021-11-15,20,29,83.9,74.9,48.3
Israel,2021-11-15,30,39,87.6,80.3,53.7
Israel,2021-11-15,40,49,89.5,83.1,62.1
Israel,2021-11-15,5,11,,,
Israel,2021-11-15,50,59,90.3,85.0,69.0
Israel,2021-11-15,60,69,92.2,88.6,77.0
Israel,2021-11-15,70,79,90.4,88.4,82.9
Israel,2021-11-15,80,89,90.3,88.0,80.1
Israel,2021-11-15,90,99,83.6,80.5,71.3
Israel,2021-11-16,12,15,57.2,47.0,0.1
Israel,2021-11-16,16,19,87.2,75.8,33.7
Israel,2021-11-16,20,29,83.9,74.9,48.5
Israel,2021-11-16,30,39,87.6,80.3,53.8
Israel,2021-11-16,40,49,89.5,83.1,62.1
Israel,2021-11-16,5,11,,,
Israel,2021-11-16,50,59,90.3,85.0,69.0
Israel,2021-11-16,60,69,92.2,88.6,77.0
Israel,2021-11-16,70,79,90.4,88.4,82.9
Israel,2021-11-16,80,89,90.3,88.0,80.1
Israel,2021-11-16,90,99,83.6,80.5,71.3
Israel,2021-11-17,12,15,57.3,47.1,0.1
Israel,2021-11-17,16,19,87.3,75.8,33.8
Israel,2021-11-17,20,29,83.9,74.9,48.6
Israel,2021-11-17,30,39,87.6,80.3,53.9
Israel,2021-11-17,40,49,89.5,83.1,62.2
Israel,2021-11-17,5,11,,,
Israel,2021-11-17,50,59,90.3,85.0,69.1
Israel,2021-11-17,60,69,92.2,88.6,77.1
Israel,2021-11-17,70,79,90.4,88.4,83.0
Israel,2021-11-17,80,89,90.3,88.0,80.1
Israel,2021-11-17,90,99,83.6,80.5,71.3
Israel,2021-11-18,12,15,57.3,47.2,0.1
Israel,2021-11-18,16,19,87.3,75.9,33.9
Israel,2021-11-18,20,29,84.0,75.0,48.7
Israel,2021-11-18,30,39,87.7,80.3,54.0
Israel,2021-11-18,40,49,89.5,83.1,62.3
Israel,2021-11-18,5,11,,,
Israel,2021-11-18,50,59,90.3,85.0,69.1
Israel,2021-11-18,60,69,92.2,88.7,77.1
Israel,2021-11-18,70,79,90.4,88.4,83.0
Israel,2021-11-18,80,89,90.3,88.0,80.2
Israel,2021-11-18,90,99,83.6,80.6,71.4
Israel,2021-11-19,12,15,57.4,47.2,0.1
Israel,2021-11-19,16,19,87.3,75.9,34.0
Israel,2021-11-19,20,29,84.0,75.0,48.7
Israel,2021-11-19,30,39,87.7,80.3,54.0
Israel,2021-11-19,40,49,89.5,83.2,62.3
Israel,2021-11-19,5,11,,,
Israel,2021-11-19,50,59,90.3,85.0,69.2
Israel,2021-11-19,60,69,92.2,88.7,77.1
Israel,2021-11-19,70,79,90.4,88.4,83.0
Israel,2021-11-19,80,89,90.3,88.0,80.2
Israel,2021-11-19,90,99,83.6,80.6,71.4
Israel,2021-11-20,12,15,57.4,47.2,0.1
Israel,2021-11-20,16,19,87.3,75.9,34.0
Israel,2021-11-20,20,29,84.0,75.0,48.8
Israel,2021-11-20,30,39,87.7,80.3,54.0
Israel,2021-11-20,40,49,89.5,83.2,62.3
Israel,2021-11-20,5,11,,,
Israel,2021-11-20,50,59,90.3,85.0,69.2
Israel,2021-11-20,60,69,92.2,88.7,77.1
Israel,2021-11-20,70,79,90.4,88.4,83.0
Israel,2021-11-20,80,89,90.4,88.0,80.2
Israel,2021-11-20,90,99,83.6,80.6,71.4
Israel,2021-11-21,12,15,57.4,47.2,0.1
Israel,2021-11-21,16,19,87.3,75.9,34.0
Israel,2021-11-21,20,29,84.0,75.0,48.8
Israel,2021-11-21,30,39,87.7,80.3,54.0
Israel,2021-11-21,40,49,89.5,83.2,62.3
Israel,2021-11-21,5,11,,,
Israel,2021-11-21,50,59,90.3,85.0,69.2
Israel,2021-11-21,60,69,92.2,88.7,77.1
Israel,2021-11-21,70,79,90.4,88.4,83.0
Israel,2021-11-21,80,89,90.4,88.0,80.2
Israel,2021-11-21,90,99,83.6,80.6,71.4
Israel,2021-11-22,12,15,57.5,47.4,0.1
Israel,2021-11-22,16,19,87.4,76.0,34.3
Israel,2021-11-22,20,29,84.1,75.0,49.0
Israel,2021-11-22,30,39,87.7,80.4,54.2
Israel,2021-11-22,40,49,89.6,83.2,62.5
Israel,2021-11-22,5,11,,,
Israel,2021-11-22,50,59,90.4,85.1,69.3
Israel,2021-11-22,60,69,92.2,88.7,77.2
Israel,2021-11-22,70,79,90.5,88.5,83.1
Israel,2021-11-22,80,89,90.4,88.1,80.2
Israel,2021-11-22,90,99,83.7,80.6,71.4
Israel,2021-11-23,12,15,57.7,47.5,0.1
Israel,2021-11-23,16,19,87.4,76.0,34.4
Israel,2021-11-23,20,29,84.1,75.1,49.1
Israel,2021-11-23,30,39,87.7,80.4,54.3
Israel,2021-11-23,40,49,89.6,83.2,62.5
Israel,2021-11-23,5,11,,,
Israel,2021-11-23,50,59,90.4,85.1,69.3
Israel,2021-11-23,60,69,92.2,88.7,77.2
Israel,2021-11-23,70,79,90.5,88.5,83.1
Israel,2021-11-23,80,89,90.4,88.1,80.2
Israel,2021-11-23,90,99,83.7,80.6,71.5
Israel,2021-11-24,12,15,57.8,47.5,0.1
Israel,2021-11-24,16,19,87.5,76.0,34.4
Israel,2021-11-24,20,29,84.1,75.1,49.1
Israel,2021-11-24,30,39,87.8,80.4,54.4
Israel,2021-11-24,40,49,89.6,83.2,62.6
Israel,2021-11-24,5,11,,,
Israel,2021-11-24,50,59,90.4,85.1,69.3
Israel,2021-11-24,60,69,92.2,88.7,77.3
Israel,2021-11-24,70,79,90.5,88.5,83.1
Israel,2021-11-24,80,89,90.4,88.1,80.3
Israel,2021-11-24,90,99,83.7,80.6,71.5
Israel,2021-11-25,12,15,58.1,47.6,0.1
Israel,2021-11-25,16,19,87.5,76.1,34.6
Israel,2021-11-25,20,29,84.1,75.1,49.3
Israel,2021-11-25,30,39,87.8,80.4,54.5
Israel,2021-11-25,40,49,89.6,83.2,62.6
Israel,2021-11-25,5,11,,,
Israel,2021-11-25,50,59,90.4,85.1,69.4
Israel,2021-11-25,60,69,92.3,88.7,77.3
Israel,2021-11-25,70,79,90.5,88.5,83.1
Israel,2021-11-25,80,89,90.4,88.1,80.3
Israel,2021-11-25,90,99,83.7,80.6,71.5
Israel,2021-11-26,12,15,58.2,47.6,0.1
Israel,2021-11-26,16,19,87.5,76.1,34.6
Israel,2021-11-26,20,29,84.1,75.1,49.3
Israel,2021-11-26,30,39,87.8,80.5,54.5
Israel,2021-11-26,40,49,89.6,83.3,62.7
Israel,2021-11-26,5,11,,,
Israel,2021-11-26,50,59,90.4,85.1,69.4
Israel,2021-11-26,60,69,92.3,88.7,77.3
Israel,2021-11-26,70,79,90.5,88.5,83.1
Israel,2021-11-26,80,89,90.4,88.1,80.3
Israel,2021-11-26,90,99,83.7,80.6,71.5
Israel,2021-11-27,12,15,58.3,47.6,0.1
Israel,2021-11-27,16,19,87.5,76.1,34.6
Israel,2021-11-27,20,29,84.1,75.1,49.3
Israel,2021-11-27,30,39,87.8,80.5,54.6
Israel,2021-11-27,40,49,89.6,83.3,62.7
Israel,2021-11-27,5,11,,,
Israel,2021-11-27,50,59,90.4,85.1,69.4
Israel,2021-11-27,60,69,92.3,88.7,77.3
Israel,2021-11-27,70,79,90.5,88.5,83.1
Israel,2021-11-27,80,89,90.4,88.1,80.3
Israel,2021-11-27,90,99,83.7,80.6,71.5
Israel,2021-11-28,12,15,58.5,47.6,0.1
Israel,2021-11-28,16,19,87.5,76.1,34.7
Israel,2021-11-28,20,29,84.2,75.2,49.4
Israel,2021-11-28,30,39,87.8,80.5,54.6
Israel,2021-11-28,40,49,89.6,83.3,62.8
Israel,2021-11-28,5,11,2.6,0.0,0.0
Israel,2021-11-28,50,59,90.4,85.1,69.5
Israel,2021-11-28,60,69,92.3,88.7,77.3
Israel,2021-11-28,70,79,90.5,88.5,83.2
Israel,2021-11-28,80,89,90.4,88.1,80.3
Israel,2021-11-28,90,99,83.7,80.6,71.6
Israel,2021-11-29,12,15,58.8,47.7,0.2
Israel,2021-11-29,16,19,87.6,76.1,34.9
Israel,2021-11-29,20,29,84.2,75.2,49.5
Israel,2021-11-29,30,39,87.8,80.5,54.7
Israel,2021-11-29,40,49,89.6,83.3,62.8
Israel,2021-11-29,5,11,3.6,0.0,0.0
Israel,2021-11-29,50,59,90.4,85.2,69.5
Israel,2021-11-29,60,69,92.3,88.8,77.4
Israel,2021-11-29,70,79,90.5,88.5,83.2
Israel,2021-11-29,80,89,90.4,88.1,80.4
Israel,2021-11-29,90,99,83.7,80.6,71.6
Israel,2021-11-30,12,15,59.0,47.7,0.2
Israel,2021-11-30,16,19,87.6,76.2,35.0
Israel,2021-11-30,20,29,84.2,75.2,49.6
Israel,2021-11-30,30,39,87.9,80.5,54.8
Israel,2021-11-30,40,49,89.7,83.3,62.9
Israel,2021-11-30,5,11,4.2,0.0,0.0
Israel,2021-11-30,50,59,90.4,85.2,69.6
Israel,2021-11-30,60,69,92.3,88.8,77.4
Israel,2021-11-30,70,79,90.5,88.5,83.2
Israel,2021-11-30,80,89,90.4,88.1,80.4
Israel,2021-11-30,90,99,83.7,80.6,71.6
Israel,2021-12-01,12,15,59.1,47.8,0.2
Israel,2021-12-01,16,19,87.6,76.2,35.0
Israel,2021-12-01,20,29,84.2,75.2,49.6
Israel,2021-12-01,30,39,87.9,80.5,54.9
Israel,2021-12-01,40,49,89.7,83.3,62.9
Israel,2021-12-01,5,11,4.5,0.0,0.0
Israel,2021-12-01,50,59,90.4,85.2,69.6
Israel,2021-12-01,60,69,92.3,88.8,77.4
Israel,2021-12-01,70,79,90.5,88.5,83.2
Israel,2021-12-01,80,89,90.4,88.1,80.4
Israel,2021-12-01,90,99,83.7,80.6,71.7
Israel,2021-12-02,12,15,59.3,47.8,0.3
Israel,2021-12-02,16,19,87.6,76.2,35.2
Israel,2021-12-02,20,29,84.3,75.3,49.7
Israel,2021-12-02,30,39,87.9,80.6,55.0
Israel,2021-12-02,40,49,89.7,83.3,63.0
Israel,2021-12-02,5,11,5.3,0.0,0.0
Israel,2021-12-02,50,59,90.5,85.2,69.7
Israel,2021-12-02,60,69,92.3,88.8,77.5
Israel,2021-12-02,70,79,90.5,88.5,83.3
Israel,2021-12-02,80,89,90.4,88.1,80.4
Israel,2021-12-02,90,99,83.7,80.6,71.7
Israel,2021-12-03,12,15,59.4,47.8,0.3
Israel,2021-12-03,16,19,87.6,76.2,35.2
Israel,2021-12-03,20,29,84.3,75.3,49.8
Israel,2021-12-03,30,39,87.9,80.6,55.0
Israel,2021-12-03,40,49,89.7,83.3,63.0
Israel,2021-12-03,5,11,5.5,0.0,0.0
Israel,2021-12-03,50,59,90.5,85.2,69.7
Israel,2021-12-03,60,69,92.3,88.8,77.5
Israel,2021-12-03,70,79,90.5,88.5,83.3
Israel,2021-12-03,80,89,90.4,88.1,80.4
Israel,2021-12-03,90,99,83.7,80.7,71.7
Israel,2021-12-04,12,15,59.5,47.9,0.3
Israel,2021-12-04,16,19,87.7,76.2,35.3
Israel,2021-12-04,20,29,84.3,75.3,49.8
Israel,2021-12-04,30,39,87.9,80.6,55.1
Israel,2021-12-04,40,49,89.7,83.3,63.1
Israel,2021-12-04,5,11,5.9,0.0,0.0
Israel,2021-12-04,50,59,90.5,85.2,69.7
Israel,2021-12-04,60,69,92.3,88.8,77.5
Israel,2021-12-04,70,79,90.5,88.5,83.3
Israel,2021-12-04,80,89,90.4,88.2,80.5
Israel,2021-12-04,90,99,83.7,80.7,71.7
Israel,2021-12-05,12,15,59.6,47.9,0.4
Israel,2021-12-05,16,19,87.7,76.3,35.4
Israel,2021-12-05,20,29,84.3,75.3,49.9
Israel,2021-12-05,30,39,87.9,80.6,55.1
Israel,2021-12-05,40,49,89.7,83.4,63.1
Israel,2021-12-05,5,11,6.4,0.0,0.0
Israel,2021-12-05,50,59,90.5,85.2,69.8
Israel,2021-12-05,60,69,92.3,88.8,77.5
Israel,2021-12-05,70,79,90.5,88.5,83.3
